50.0,60.75849006755882
75.0,79.88728958553727
72.0,65.05263472101058
70.0,69.0899308559031
45.0,65.3139959226664
66.0,67.50885822761254
66.0,60.08395197619659
80.0,68.38969903663822
75.0,60.976590722278424
68.0,67.30601771669501
65.0,72.8692039847996
60.0,63.09744985868874
58.0,64.39444629106728
62.0,65.98937558080443
66.0,65.56254206993205
65.0,67.3995253868236
57.0,61.029710687455214
70.0,65.53598389189744
72.0,80.00231156587769
72.0,64.62108656068423
75.0,67.21431211365346
63.0,63.01846443768076
60.0,68.46974739437306
57.0,64.73608232073326
60.0,61.4461550263431
65.0,62.95143148990674
70.0,65.69817222231126
67.0,62.521616191161634
66.0,61.68725255430529
72.0,67.55650722827812
67.0,63.95228063640481
85.0,74.5180743550292
55.0,63.97577118233102
65.0,61.33771528374058
50.0,61.011223984775796
67.0,62.74099899476288
50.0,64.68056461199676
70.0,64.43712325533275
45.0,63.75633407259288
83.0,82.22056446773507
75.0,68.32282232299778
62.0,57.06337938166654
64.0,58.71328441651814
65.0,57.903649726134695
55.0,62.04141423537577
61.0,65.16120114221025
65.0,64.73783138731648
50.0,63.47417412507672
65.0,60.73348691813625
65.0,59.96288793315722
66.0,66.59357109021099
57.0,58.2657048947025
64.0,67.51825189926859
68.0,62.43556955100054
60.0,63.99668611604849
72.0,73.65797194082802
65.0,62.11608727446629
65.0,59.94169920529774
81.0,63.04183160524606
66.0,61.95078834102229
63.0,61.90238699907759
80.0,72.25500597837458
68.0,76.62932262416454
66.0,67.74307209176288
65.0,75.91011342824702
72.0,58.46655647553386
64.0,68.69716668822412
55.0,60.73618945398316
80.0,54.3880822472421
75.0,74.51869533707219
68.0,69.19604405588372
75.0,83.10372328583638
68.0,63.54846027290401
60.0,53.48641921689551
73.0,63.363413291157244
65.0,69.81385999154452
55.0,66.54383489620321
62.0,69.40747575791467
76.0,67.32253402078534
64.0,67.40611316565443
65.0,65.10616637423342
57.0,65.66736170558431
45.0,59.60775800869186
50.0,63.88426798315655
75.0,76.51799547141331
56.0,59.761953672572076
60.0,72.1324675015116
72.0,68.59596601066058
55.0,68.53552999425985
63.0,65.25867968552616
46.0,64.94751513753246
75.0,75.42445151515271
65.0,64.79197006398383
68.0,55.94927855350588
55.0,57.064259508263774
60.0,56.55481129880802
69.0,77.77656612594778
50.0,51.86851763669545
65.0,60.64120142190862
48.0,60.069644798230314
60.0,64.57556440932687
70.0,59.71469525078231
64.0,65.1420557097968
62.0,60.8526913874002
70.0,68.12006566734024
63.0,57.17171174318558
44.0,54.8958530261429
60.0,61.578342441134545
70.0,66.27682298891058
69.0,62.934883018986824
70.0,62.510919143469366
66.0,58.572092689056895
64.0,64.96399726646469
65.0,64.50571612900698
78.0,76.13325197003329
68.0,63.93534895257055
62.0,59.59987185560427
75.0,63.829864257613266
70.0,61.737027836439005
62.0,61.81983016359596
48.0,58.5680330986209
50.0,56.98766338250126
52.0,60.07306845206353
45.0,57.8822942962008
73.0,65.84219667351577
70.0,62.299770576144375
78.0,75.23651527126624
68.0,62.6021429672143
60.0,63.217702263728974
69.0,57.49396544601615
78.0,81.14201065543563
56.0,57.197091737438214
68.0,63.234733819234734
58.0,56.38053437207883
75.0,89.77356393922277
75.0,70.54359391380801
55.0,63.10102665989163
64.0,68.04860720602201
82.0,80.86454622642368
67.0,66.71075733923276
62.0,63.75104572748107
80.0,77.92954635778585
73.0,63.92550995241466
66.0,68.96692268610792
75.0,76.02431402696278
60.0,58.31351466163169
72.0,74.3925961100819
70.0,68.46564097647492
65.0,62.031019168560114
64.0,62.064403579447976
57.0,63.56695751298175
70.0,61.372751054844066
64.0,62.5038781394225
45.0,63.86622204418674
62.0,58.88636894304294
76.0,68.62193915357037
72.0,62.26208761275088
67.0,64.25604381911442
70.0,68.63816051055224
70.0,71.40903156462453
66.0,63.25432488771966
70.0,62.070830838973876
73.0,70.75314203569675
73.0,62.87444679829081
65.0,66.41393171234678
70.0,64.68736253016777
53.0,61.266740775278265
72.0,68.20826259580348
70.0,80.19501239964605
63.0,61.32591560036208
61.0,60.87683223788797
68.0,61.880531903859676
62.0,75.28355415279415
80.0,68.56039557589439
68.0,66.8315573257532
77.0,78.8072481703479
58.0,59.0424677613828
65.0,60.617556139987194
65.0,62.27233542485228
73.0,66.94513431448911
58.0,62.993639348956755
71.0,70.50338620179339
60.0,62.06636642204451
